KID,Teff,logg,Mass,Prot,Prot_err,LPH,w,DC
5183310,5666,4.82,1.0099,52.218,9.682,0.262,0.0458,0
5183312,5740,4.53,1.0306,nan,nan,nan,nan,0
5183327,6276,4.52,1.1961,nan,nan,nan,nan,0
5183369,5751,4.44,1.0337,13.190,1.898,0.066,0.0583,0
5183416,5534,4.67,0.9739,52.403,3.731,0.200,0.0091,0
5183442,5245,4.85,0.8977,38.234,0.926,0.239,0.0923,0
5183485,5983,4.56,1.1018,nan,nan,nan,nan,0
5183507,5925,4.38,1.0843,nan,nan,nan,nan,0
5183516,5609,4.71,0.9942,nan,nan,nan,nan,0
5183518,5869,4.54,1.0677,nan,nan,nan,nan,0
5183543,5490,4.53,0.9621,48.458,7.200,0.151,0.0151,0
5183547,5377,4.49,0.9321,nan,nan,nan,nan,0
5183563,5799,4.49,1.0474,nan,nan,nan,nan,0
5183568,5573,4.62,0.9844,68.855,2.810,0.514,0.2060,0
5183572,5402,4.61,0.9387,nan,nan,nan,nan,0
5183581,6167,4.22,1.1598,5.956,1.356,0.214,0.1521,0
5183582,5783,4.41,1.0428,nan,nan,nan,nan,0
5183590,5840,4.47,1.0593,nan,nan,nan,nan,0
5183591,5029,3.81,0.8418,nan,nan,nan,nan,0
5183630,5768,4.66,1.0385,nan,nan,nan,nan,0
5183801,5615,4.51,0.9958,7.583,0.064,0.302,0.1639,0
5183850,5498,4.31,0.9642,nan,nan,nan,nan,0
5183944,5817,4.33,1.0526,nan,nan,nan,nan,0
5183952,5972,4.62,1.0984,12.761,1.882,0.208,0.1610,0
5184018,5565,4.35,0.9822,nan,nan,nan,nan,0
5184060,5261,4.17,0.9018,2.958,0.032,0.137,0.0129,0
5184144,5053,4.61,0.8480,nan,nan,nan,nan,0
5184188,5527,4.52,0.9720,nan,nan,nan,nan,0
5184211,5956,4.35,1.0936,12.671,0.225,0.192,0.1407,0
5184253,6409,4.60,1.2428,nan,nan,nan,nan,0
5184272,6407,4.64,1.2420,nan,nan,nan,nan,0
5184283,5739,4.72,1.0303,nan,nan,nan,nan,0
5184295,5574,4.89,0.9847,nan,nan,nan,nan,0
5184308,5888,4.75,1.0733,nan,nan,nan,nan,0
5184355,5033,4.32,0.8428,45.564,3.228,0.512,0.2491,0
5184359,4900,4.46,0.8082,nan,nan,nan,nan,0
5184427,5990,4.49,1.1039,nan,nan,nan,nan,0
5184479,5841,4.80,1.0595,13.599,1.353,0.198,0.1260,0
5184537,5791,4.55,1.0451,53.581,3.358,0.280,0.0560,0
5184578,5942,4.58,1.0894,nan,nan,nan,nan,0
5184616,5474,4.72,0.9578,nan,nan,nan,nan,0
5184618,4976,4.63,0.8280,nan,nan,nan,nan,0
5184620,6362,4.60,1.2260,8.960,0.755,0.318,0.2270,0
5184693,6134,4.68,1.1491,nan,nan,nan,nan,0
5184732,5599,4.31,0.9915,6.079,1.286,0.147,0.0334,0
5184761,5987,4.71,1.1030,nan,nan,nan,nan,0
5184772,4905,4.37,0.8095,nan,nan,nan,nan,0
5184806,6109,4.45,1.1411,nan,nan,nan,nan,0
5184809,5488,4.78,0.9615,nan,nan,nan,nan,0
5184829,5730,4.69,1.0278,24.898,2.968,0.314,0.1958,0
5184842,5618,4.51,0.9967,28.393,3.383,0.318,0.1874,0
5184858,5766,4.70,1.0380,68.769,8.151,0.197,0.0010,0
5184862,5102,4.55,0.8607,nan,nan,nan,nan,0
5184874,6369,4.57,1.2285,nan,nan,nan,nan,0
5184881,5742,4.60,1.0312,nan,nan,nan,nan,0
5184938,6134,4.68,1.1491,27.730,0.583,0.342,0.1508,0
5185046,6125,4.53,1.1462,nan,nan,nan,nan,0
5185049,5743,4.59,1.0315,nan,nan,nan,nan,0
5185105,5706,4.37,1.0210,43.452,10.240,0.194,0.0149,0
5185123,5273,4.60,0.9049,nan,nan,nan,nan,0
5185252,5498,4.47,0.9642,nan,nan,nan,nan,0
5185328,6080,4.12,1.1319,nan,nan,nan,nan,0
5185338,5109,4.61,0.8625,nan,nan,nan,nan,0
5185370,5848,4.51,1.0616,24.735,3.556,0.070,0.0705,0
5185408,5730,4.45,1.0278,nan,nan,nan,nan,0
5185481,5680,4.43,1.0138,14.756,0.191,0.352,0.2355,0
5185516,6273,4.41,1.1951,10.295,0.433,0.159,0.1100,0
5185521,5847,4.51,1.0613,nan,nan,nan,nan,0
5185528,5740,4.77,1.0306,nan,nan,nan,nan,0
5185697,5651,4.47,1.0058,nan,nan,nan,nan,0
5185728,5297,4.92,0.9112,nan,nan,nan,nan,0
5185732,5687,4.51,1.0157,nan,nan,nan,nan,0
5185761,6124,4.61,1.1459,nan,nan,nan,nan,0
5185765,6021,4.32,1.1134,nan,nan,nan,nan,0
5185768,6090,4.47,1.1350,nan,nan,nan,nan,0
5185778,4972,4.31,0.8270,nan,nan,nan,nan,0
5185799,5821,4.47,1.0537,nan,nan,nan,nan,0
5185824,5912,4.46,1.0804,nan,nan,nan,nan,0
5185834,5981,4.50,1.1012,nan,nan,nan,nan,0
5185859,5068,4.53,0.8519,nan,nan,nan,nan,0
5185872,5528,4.67,0.9722,45.618,11.298,0.336,0.1223,0
5185874,5057,4.53,0.8490,51.156,12.253,0.355,0.1262,0
5185968,5741,4.98,1.0309,nan,nan,nan,nan,0
5185995,5860,4.50,1.0651,nan,nan,nan,nan,0
5186016,6311,4.69,1.2081,53.512,1.503,0.153,0.0003,0
5186036,4757,4.61,0.7706,nan,nan,nan,nan,0
5186037,4501,4.48,0.7007,nan,nan,nan,nan,0
5186066,6039,4.67,1.1190,52.231,2.148,0.268,0.0455,0
5186168,6281,4.71,1.1978,48.622,9.187,0.296,0.0727,0
5186207,5830,4.60,1.0564,44.037,2.753,0.285,0.0786,0
5186211,4972,4.44,0.8270,nan,nan,nan,nan,0
5186257,5098,4.74,0.8596,36.566,4.338,0.246,0.1237,0
5186272,5323,4.47,0.9180,nan,nan,nan,nan,0
5186318,5091,4.35,0.8578,nan,nan,nan,nan,0
5186354,5991,4.43,1.1042,14.722,1.206,0.188,0.1535,0
5186368,5258,4.78,0.9010,30.970,1.245,0.209,0.1434,0
5186412,6074,4.50,1.1300,nan,nan,nan,nan,0
5186496,6236,4.35,1.1826,nan,nan,nan,nan,0
5186529,5731,4.43,1.0281,42.010,1.224,0.272,0.0770,0
5191819,5698,4.54,1.0188,nan,nan,nan,nan,0
5191898,4647,4.59,0.7410,49.812,1.715,0.371,0.1547,0
5191915,5272,4.71,0.9047,nan,nan,nan,nan,0
5191920,6287,4.62,1.1999,nan,nan,nan,nan,0
5191997,5496,4.78,0.9637,38.354,8.583,0.450,0.2262,0
5192069,5344,4.64,0.9235,nan,nan,nan,nan,0
5192118,6190,4.57,1.1673,nan,nan,nan,nan,0
5192189,5669,4.95,1.0107,nan,nan,nan,nan,0
5192213,5865,4.64,1.0666,nan,nan,nan,nan,0
5192233,5808,4.54,1.0500,nan,nan,nan,nan,0
5192292,6198,4.67,1.1699,nan,nan,nan,nan,0
5192347,6143,4.58,1.1520,nan,nan,nan,nan,0
5192359,6089,4.62,1.1347,9.686,2.212,0.217,0.1733,0
5192375,5398,4.64,0.9376,nan,nan,nan,nan,0
5192408,5504,4.84,0.9658,nan,nan,nan,nan,0
5192427,5564,4.58,0.9820,nan,nan,nan,nan,0
5192450,5694,4.61,1.0177,47.008,0.229,0.403,0.1635,0
5192460,4605,4.68,0.7295,nan,nan,nan,nan,0
5192474,5304,4.18,0.9130,nan,nan,nan,nan,0
5192526,6264,4.65,1.1920,3.208,0.320,0.228,0.1551,0
5192535,5517,4.59,0.9693,nan,nan,nan,nan,0
5192581,5482,4.54,0.9599,nan,nan,nan,nan,0
5192593,5878,4.60,1.0704,nan,nan,nan,nan,0
5192625,5963,4.77,1.0957,nan,nan,nan,nan,0
5192627,4845,4.39,0.7938,69.699,13.825,0.452,0.1638,0
5192660,5855,4.22,1.0636,21.472,0.684,0.245,0.1550,0
5192664,5599,4.40,0.9915,nan,nan,nan,nan,0
5192666,5625,4.62,0.9986,nan,nan,nan,nan,0
5192673,6242,4.47,1.1846,1.598,0.085,0.287,0.1884,0
5192688,5981,4.34,1.1012,nan,nan,nan,nan,0
5192724,5548,4.41,0.9776,nan,nan,nan,nan,0
5192733,5861,4.65,1.0654,nan,nan,nan,nan,0
5192788,5460,4.55,0.9541,nan,nan,nan,nan,0
5192809,5652,4.54,1.0060,nan,nan,nan,nan,0
5192869,5739,4.44,1.0303,nan,nan,nan,nan,0
5192898,5980,4.40,1.1009,nan,nan,nan,nan,0
5192920,5804,4.57,1.0488,nan,nan,nan,nan,0
5192941,5746,4.50,1.0323,nan,nan,nan,nan,0
5192969,5830,4.53,1.0564,nan,nan,nan,nan,0
5193063,5762,4.54,1.0368,nan,nan,nan,nan,0
5193082,5939,4.43,1.0885,nan,nan,nan,nan,0
5193123,5737,4.71,1.0298,nan,nan,nan,nan,0
5193134,6277,4.50,1.1965,nan,nan,nan,nan,0
5193171,5314,4.19,0.9156,52.126,4.865,0.260,0.0488,0
5193197,6262,4.46,1.1914,nan,nan,nan,nan,0
5193264,6264,4.71,1.1920,6.232,0.833,0.149,0.1165,0
5193281,5590,4.66,0.9890,nan,nan,nan,nan,0
5193286,6214,4.82,1.1752,nan,nan,nan,nan,0
5193335,5493,4.54,0.9629,53.217,8.349,0.279,0.0599,0
5193350,5527,4.78,0.9720,nan,nan,nan,nan,0
5193396,5701,4.52,1.0196,20.229,2.176,0.146,0.1112,0
5193434,6262,4.87,1.1914,nan,nan,nan,nan,0
5193439,5893,4.43,1.0748,nan,nan,nan,nan,0
5193502,5649,4.96,1.0052,nan,nan,nan,nan,0
5193512,5211,4.41,0.8889,32.857,4.639,0.236,0.1443,0
5193546,5790,4.77,1.0448,nan,nan,nan,nan,0
5193572,5639,4.67,1.0024,nan,nan,nan,nan,0
5193582,5634,4.84,1.0011,nan,nan,nan,nan,0
5193587,6047,4.51,1.1215,nan,nan,nan,nan,0
5193616,5799,4.78,1.0474,nan,nan,nan,nan,0
5193621,6247,4.61,1.1863,nan,nan,nan,nan,0
5193640,5409,4.53,0.9405,nan,nan,nan,nan,0
5193645,5729,4.93,1.0275,nan,nan,nan,nan,0
5193649,5871,4.75,1.0683,nan,nan,nan,nan,0
5193684,5597,4.88,0.9909,20.066,2.290,0.075,0.0803,0
5193715,5818,4.64,1.0529,nan,nan,nan,nan,0
5193739,5518,4.71,0.9696,nan,nan,nan,nan,0
5193753,5403,4.90,0.9390,5.630,0.124,0.435,0.2459,0
5193760,5347,4.48,0.9243,nan,nan,nan,nan,0
5193790,6122,4.46,1.1452,nan,nan,nan,nan,0
5193808,4995,4.37,0.8330,nan,nan,nan,nan,0
5193813,6085,4.67,1.1334,nan,nan,nan,nan,0
5193832,6424,4.38,1.2482,nan,nan,nan,nan,0
5193846,6227,4.67,1.1796,nan,nan,nan,nan,0
5193854,5215,4.82,0.8899,44.913,8.113,0.303,0.1057,0
5193873,6028,4.54,1.1156,nan,nan,nan,nan,0
5193876,5632,4.65,1.0005,nan,nan,nan,nan,0
5193880,5591,4.58,0.9893,nan,nan,nan,nan,0
5193894,5128,4.58,0.8674,38.125,1.326,0.363,0.1856,0
5193907,5875,4.89,1.0695,nan,nan,nan,nan,0
5193949,5689,4.60,1.0163,nan,nan,nan,nan,0
5193958,5491,4.74,0.9623,nan,nan,nan,nan,0
5194037,5339,4.43,0.9222,nan,nan,nan,nan,0
5194092,6163,4.55,1.1585,6.091,0.384,0.250,0.1828,0
5194095,4927,4.68,0.8153,nan,nan,nan,nan,0
5194149,6076,4.59,1.1306,nan,nan,nan,nan,0
5194176,6232,4.33,1.1812,2.820,0.539,0.348,0.2414,0
5194400,5523,4.64,0.9709,nan,nan,nan,nan,0
5194414,5811,4.50,1.0509,nan,nan,nan,nan,0
5194422,5920,4.56,1.0828,nan,nan,nan,nan,0
5194481,5668,4.71,1.0105,nan,nan,nan,nan,0
5194516,4965,4.57,0.8252,nan,nan,nan,nan,0
5194550,6022,4.47,1.1138,24.697,1.029,0.221,0.0812,0
5194573,4905,4.48,0.8095,nan,nan,nan,nan,0
5194597,5902,4.28,1.0775,nan,nan,nan,nan,0
5194609,5995,4.75,1.1055,nan,nan,nan,nan,0
5194668,5302,4.41,0.9125,nan,nan,nan,nan,0
5194684,5347,4.63,0.9243,nan,nan,nan,nan,0
5194685,5538,4.52,0.9749,43.891,6.594,0.243,0.0553,0
5194703,5850,4.71,1.0622,nan,nan,nan,nan,0
5194718,5524,4.67,0.9712,1.138,0.022,0.072,0.0109,0
5194719,5945,4.41,1.0903,nan,nan,nan,nan,0
5194727,5562,4.51,0.9814,nan,nan,nan,nan,0
5194735,5651,4.60,1.0058,nan,nan,nan,nan,0
5194771,5971,4.55,1.0981,11.852,1.124,0.192,0.1379,0
5194779,5849,4.34,1.0619,nan,nan,nan,nan,0
5194982,5262,4.49,0.9021,57.868,15.304,0.312,0.0774,0
5194985,5773,4.70,1.0400,nan,nan,nan,nan,0
5195040,5790,4.34,1.0448,nan,nan,nan,nan,0
5195103,5353,4.83,0.9258,nan,nan,nan,nan,0
5195106,6271,4.70,1.1944,0.316,0.008,0.061,0.0483,0
5195160,5513,4.47,0.9682,27.545,2.976,0.188,0.1206,0
5195164,5531,4.87,0.9730,27.769,3.240,0.148,0.1061,0
5195252,6225,4.37,1.1789,nan,nan,nan,nan,0
5195261,5550,4.55,0.9782,27.974,1.022,0.152,0.0998,0
5195264,5577,4.73,0.9855,nan,nan,nan,nan,0
5195297,5550,4.67,0.9782,66.111,6.992,0.270,0.0274,0
5195306,6129,4.64,1.1475,0.313,0.004,0.082,0.0393,0
5195401,5035,4.39,0.8433,nan,nan,nan,nan,0
5195433,6099,4.44,1.1379,63.957,14.603,0.230,0.0003,0
5195442,5699,4.54,1.0191,4.469,0.056,0.392,0.2297,0
5195447,5283,4.73,0.9075,nan,nan,nan,nan,0
5195479,5786,4.58,1.0437,nan,nan,nan,nan,0
5195514,5810,4.81,1.0506,nan,nan,nan,nan,0
5195530,5562,4.83,0.9814,1.226,0.279,0.122,0.0127,0
5195545,5067,4.65,0.8516,13.568,0.869,0.045,0.0104,0
5195576,5664,4.66,1.0093,nan,nan,nan,nan,0
5195588,5351,4.89,0.9253,nan,nan,nan,nan,0
5195620,6017,4.53,1.1122,nan,nan,nan,nan,0
5195702,5900,4.71,1.0769,nan,nan,nan,nan,0
5195709,5632,4.71,1.0005,nan,nan,nan,nan,0
5195717,5845,4.61,1.0607,nan,nan,nan,nan,0
5195728,5570,4.54,0.9836,nan,nan,nan,nan,0
5195743,6057,4.47,1.1246,3.923,0.712,0.175,0.0893,0
5195835,5866,4.40,1.0668,nan,nan,nan,nan,0
5195892,6161,4.51,1.1578,nan,nan,nan,nan,0
5195908,5697,4.54,1.0185,nan,nan,nan,nan,0
5195952,5440,4.49,0.9487,nan,nan,nan,nan,0
5195964,6091,4.36,1.1353,nan,nan,nan,nan,0
5195978,6160,4.49,1.1575,4.576,0.060,0.246,0.1670,0
5196062,6289,3.97,1.2006,nan,nan,nan,nan,0
5196079,5739,4.93,1.0303,nan,nan,nan,nan,0
5196110,5418,4.58,0.9429,33.307,3.264,0.188,0.0774,0
5196145,5719,4.51,1.0247,nan,nan,nan,nan,0
5196168,6129,4.15,1.1475,2.922,0.693,0.286,0.1848,0
5196172,5808,4.37,1.0500,nan,nan,nan,nan,0
5196224,5882,4.43,1.0715,nan,nan,nan,nan,0
5196241,5820,4.46,1.0535,nan,nan,nan,nan,0
5196244,5757,4.48,1.0354,nan,nan,nan,nan,0
5196335,5685,4.54,1.0152,nan,nan,nan,nan,0
5196440,5673,4.40,1.0118,nan,nan,nan,nan,0
5196502,5724,4.52,1.0261,nan,nan,nan,nan,0
5196552,5885,4.50,1.0724,nan,nan,nan,nan,0
5196568,5610,4.51,0.9945,nan,nan,nan,nan,0
5196616,5744,4.80,1.0317,nan,nan,nan,nan,0
5196630,5594,4.60,0.9901,nan,nan,nan,nan,0
5196632,5854,5.04,1.0633,nan,nan,nan,nan,0
5196700,6228,4.59,1.1799,nan,nan,nan,nan,0
5196715,5630,4.70,1.0000,nan,nan,nan,nan,0
5196721,6251,4.72,1.1876,nan,nan,nan,nan,0
5196735,6025,4.65,1.1147,nan,nan,nan,nan,0
5196767,5865,4.60,1.0666,nan,nan,nan,nan,0
5196784,5453,4.51,0.9522,35.248,4.823,0.404,0.2136,0
5196802,5555,4.71,0.9795,54.966,1.315,0.264,0.0432,0
5196806,5147,4.54,0.8723,2.738,0.626,0.142,0.0154,0
5196814,5473,4.73,0.9575,nan,nan,nan,nan,0
5196820,5639,4.73,1.0024,nan,nan,nan,nan,0
5196856,5564,4.59,0.9820,nan,nan,nan,nan,0
5196861,5893,4.55,1.0748,nan,nan,nan,nan,0
5196882,5230,4.76,0.8938,nan,nan,nan,nan,0
5196917,5006,4.73,0.8358,nan,nan,nan,nan,0
5196965,5808,4.67,1.0500,nan,nan,nan,nan,0
5196983,6136,4.51,1.1497,nan,nan,nan,nan,0
5196987,5684,4.59,1.0149,nan,nan,nan,nan,0
5197076,5869,4.49,1.0677,nan,nan,nan,nan,0
5197137,6042,4.67,1.1200,14.201,1.737,0.139,0.1122,0
5197143,6092,4.71,1.1357,nan,nan,nan,nan,0
5197151,5434,4.89,0.9472,53.311,13.662,0.259,0.0440,0
5197180,5817,4.50,1.0526,nan,nan,nan,nan,0
5197191,5188,4.54,0.8829,nan,nan,nan,nan,0
5197192,5918,4.41,1.0822,nan,nan,nan,nan,0
5197259,5373,4.92,0.9311,29.343,4.639,0.321,0.2181,0
5197260,5686,4.41,1.0155,nan,nan,nan,nan,0
5197285,4960,4.60,0.8239,27.258,6.946,0.342,0.2110,0
5197359,5358,4.72,0.9271,nan,nan,nan,nan,0
5197490,5577,4.61,0.9855,nan,nan,nan,nan,0
5197500,5990,4.36,1.1039,19.813,1.109,0.179,0.0874,0
5197603,5518,4.67,0.9696,34.347,0.949,0.439,0.2363,0
5197628,5435,4.64,0.9474,nan,nan,nan,nan,0
5197668,5731,4.47,1.0281,nan,nan,nan,nan,0
5197676,5587,4.57,0.9882,nan,nan,nan,nan,0
5197765,6045,4.63,1.1209,nan,nan,nan,nan,0
5197776,5766,4.35,1.0380,nan,nan,nan,nan,0
5197778,5591,4.60,0.9893,nan,nan,nan,nan,0
5197780,6021,4.57,1.1134,nan,nan,nan,nan,0
5197787,5946,4.43,1.0906,nan,nan,nan,nan,0
5197834,5769,4.73,1.0388,nan,nan,nan,nan,0
5197846,5887,4.46,1.0730,nan,nan,nan,nan,0
5197853,5662,4.48,1.0088,23.029,2.778,0.112,0.1285,0
5198026,5808,4.48,1.0500,nan,nan,nan,nan,0
5198059,5405,4.57,0.9395,nan,nan,nan,nan,0
5198132,5935,4.43,1.0873,nan,nan,nan,nan,0
5198144,5695,4.65,1.0180,nan,nan,nan,nan,0
5198146,6112,4.72,1.1420,nan,nan,nan,nan,0
5198257,5809,4.65,1.0503,nan,nan,nan,nan,0
5198278,5600,4.73,0.9917,19.412,2.437,0.216,0.1372,0
